photo_id,touristy,hipster,romantic,divey,intimate,upscale
mAjT8b1R6k_M9PnqMupo4w,False,False,False,False,True,False
4ShK23dyc7YZnuN_fbn3rw,True,False,False,False,False,False
_yDmn-uOaqmcRKtma2Jg8A,False,False,False,False,True,False
ESKysXRo_h3qUpLk9NalSQ,False,True,False,False,False,False
qkv9sTBplaJ_ejYKcod6sA,False,False,True,False,False,True
WEYQbq01If0ALj1yH2GL4g,False,False,False,True,False,False
FiWuLo1R1jOP5Cwt6xE_ng,False,False,False,False,True,False
_iYx1VemwyWKnD6sAHBLeQ,False,False,True,False,False,True
Qh-Ct0IysdbcoxrsO0XCkw,False,False,False,False,False,True
MLrHI7O9CkZN5tYuBCiLNQ,False,True,False,False,False,False
ALr0X3NTtZp8M_Z2sj9Ptw,False,False,False,False,False,True
9YAW0asrRH6v7eHY6g4Q5g,False,True,False,False,False,False
ov5j8SaLnUMxUIuwBoVchg,True,False,False,False,False,False
1Qi4WTwUr3kzjI-NKcmMww,False,False,False,True,False,False
fFfm3s3U4PXklio279L7UQ,False,False,True,False,False,True
aR0PJSgMvqmT8GzvDRT4nQ,False,False,True,False,False,False
SfnrN1JUxF4RGIfiEIhRvA,False,True,False,False,False,False
Taz_G8-zfAVIoyZHGFNgBg,False,False,False,False,False,True
4ihY5DodGYFU1Y1S3jVTxA,False,True,False,False,False,False
YjNyJBOlv0SXeG74cJuNOQ,False,False,False,True,False,False
06GbZrji7PuPSdoGd4JYhQ,False,True,False,False,False,False
QlUTTYPryDhL2xmCaHUD1A,False,True,False,False,False,False
yieUel1Ys581olZtHrnTpA,True,False,False,False,False,False
XwCyB0XytC7h3YgvWsHzaQ,False,False,False,True,False,False
dsQJzL-8ZUuMJ95iFzfKdg,False,True,False,False,False,False
1YYhTRQyoCAZITfK7rEcWQ,False,True,False,False,False,False
Pn6u4xoAzG71iHoBm4Ervg,True,False,False,False,False,False
aDzuSe0mpJWazR6yG4PaGA,False,False,True,False,False,True
HodqYugXljcfC718zytSqw,True,False,False,False,False,False
2TOyk46fevdQQXwaHhaSLg,False,False,False,False,False,True
RV6LIMvGJM-os0VXpplcIg,False,False,False,False,False,True
EmWkN-QL34-iok_HLnk_WQ,False,False,False,False,True,True
1OzXOgmGqJUkd1jTo6KPxA,False,False,False,False,True,False
hiz9S47hcM6gGm1C_yB5TA,False,False,False,False,False,True
3PoKMw_ILau5F975mOHgdw,True,False,False,False,False,False
bt9MJ_ic86htfN4xnSRUQQ,False,False,False,True,False,False
zbQGf48gCuhH6urBXzSEWw,True,False,False,False,False,False
vomwi2NSz5DSe-pMpoBSNQ,False,False,False,False,False,True
G5dmBeEXaNbjwZ57a0_Mog,False,False,True,False,True,True
1C858QMKPIhEGxsrm23wPg,False,True,False,False,False,False
RZKIeAlh9DTxfzUAtotlFQ,True,False,False,False,False,False
OKE-k8ZUYsZ1jmWKKlzeVw,False,True,False,False,False,False
lZoThwAvton2FU8PGCwiNA,False,False,False,True,False,False
ra7_exvNEZl9Q-zH0ti6fQ,True,False,False,False,False,False
numJOOlDiNX855AcbXk8Pw,False,False,False,True,False,False
GhUKlthSqdpaQKib6un6rw,False,True,False,False,False,False
f1C7ckKFvUOTXxelXVQ1wg,True,False,False,False,False,False
y16eFHliool9pjx2FJgN_g,True,False,False,False,False,False
1lF4i6sEDiknujzK0jqEyQ,False,False,True,False,False,True
tqKGZKybfeVmAPyVMRFL2Q,True,False,True,False,True,False
K5axM4Dm4pjUDqVFpUjNsQ,True,False,False,False,False,False
r6etx3WEI9FPBsD3R7AZ3w,True,False,False,False,False,False
5oZ0BcviAZDDjNPnzn2Pew,False,False,False,False,False,True
mfgHX5K7-e_fYZIdZu2UmA,False,True,False,False,False,False
mZXV_F_1m86ZD3P7y7_I0w,False,False,False,False,False,True
-p-wj26zwWOixwVl-aj2lA,False,False,True,False,False,False
XZjZz8HcBFeInNJG_REPoQ,True,False,False,False,False,False
z9ZAJSdyjulpRD7QJf1_hA,False,True,False,False,False,False
gb4BSiwP_eRiEAuj9tr49Q,True,False,False,False,False,False
pP7xB0zxjZ8Qs49MdSg86A,True,False,False,False,False,False
N7beaqlgX9EdJmJRxopx1w,True,False,False,False,False,False
efpgAWBlrGNnhJ7POzeHbw,False,True,False,False,False,True
n7oWxdoyP2hYySls5gB06A,False,True,False,False,False,False
qQm6lNsinhYAzOLmlYU0jw,True,False,False,False,False,False
9ZB7Ezz_idNms5QyB5D8TQ,False,True,False,False,False,False
kJZWZPDCZvCif4IibconYA,True,True,False,False,False,False
kAJ7YoH_Id5hkpIXCzoreQ,True,False,False,False,False,False
VdyG0ShwrTMIVPVYl9XeYw,False,False,False,False,False,True
crRTFSERWrcC7WBMC35jNA,True,False,False,False,False,False
o0CENNvJctSux2eGUUyYHQ,True,False,False,False,False,False
9HCKLPTq3eDburERR0_Jvg,False,True,False,False,False,False
HuqoGbkV2ynyrz11AoGNAA,False,True,False,False,False,False
qno3XkZo8nzpkSjlU0pTwQ,False,False,False,True,False,False
ZCjiA2l7e4hULXvJ-3mgBQ,False,False,False,False,True,False
pOWc0D0m78tieEJQFVSjbw,False,False,False,False,False,True
4lQW0AcDJdqERYpLTzHAMA,False,False,False,False,False,True
guLyMvZ-TJzA_bunHSw4tg,False,True,False,False,False,False
2MVR6HLlHAATXh7aFZ0bow,False,True,False,False,False,False
UFDmFjGGwIv28CvhLdEdbw,False,True,False,False,False,False
oWq8eejIJ0mOiaqqBQ2R2A,False,True,False,False,False,False
QtN_fE2BogXRinXFsh9vJw,False,False,False,False,True,False
ouPif-w04ciDUXv4ID4gnA,False,True,False,False,False,False
CkzIed8_9dWZCMpo9fPARg,False,False,True,False,True,True
e02P7vu7SApBPwgBGqV7Xg,False,True,False,False,False,False
-EeIhQTHuKEBg-A7n8IM0w,False,True,False,False,False,False
4JOFPbhVdZ7_aRvYFxdzyw,False,False,False,False,False,True
CGmOtomP92KtpJ6pBygYkA,False,False,True,False,True,False
nHrtD-pOFpTI11qwvJxYRQ,False,True,False,False,False,False
PWmlsC3TciXP9JF5tm3nJA,True,False,False,False,False,False
lh-JSJmgYqWFCZtjeESwWg,False,False,False,True,False,False
t1VrnpLis2flbB26X_E--Q,False,False,True,False,True,True
vd0tV5nLfDwNpG44beExTg,False,False,False,True,False,False
o0cOa4ujbOLctdDmCHUWEA,False,True,False,False,False,False
jNUiQkwxLj7pi1oszzGLNg,False,True,False,False,False,False
YJYcmAwwRA_99SpN3jlcIA,True,False,False,False,False,False
ZTu9DiHUyPCKnTZPO8N4FQ,False,True,False,False,False,False
h-rXx5gGTpivcP4YQHnxeg,False,True,False,False,False,False
cVbeOG3Kh_u3oktZUboa_w,False,True,False,False,False,False
a1q4XHkrc_r5cAVCdBc3NA,False,False,False,False,False,True
QvB84CAjkHlam3RKXv6HTQ,True,False,False,False,False,False
vlLMj3QLXJrqaAdL-m1k5A,True,False,False,False,False,False
DSb5Co-WQcBAJYp4xG6g1w,False,True,False,False,False,False
WbX1dZG6i7kUXicUd5kkpA,False,False,False,True,False,False
WufGaCtxS0cvkifOAdKXsA,False,False,False,False,True,False
A0cJDYcSq0o9hNVn9tvhDA,False,True,False,False,False,False
z2dfExP3nr6_m7OXcYIMfQ,False,False,False,False,False,True
S5bg7QoabnuVYQmkLn5y1w,False,False,False,True,False,False
VWrh9xanRdPy1qQFf-x0rw,False,False,False,False,False,True
hD82OGrcgmi-ucSwGoCA0A,False,False,False,False,False,True
3pqpfD4rDs7732Csifk9DQ,True,False,False,False,False,False
qtmdGDrlHc0VLIEC459gFw,False,False,False,True,False,False
mM7v82jY2tzuz4hpjNHsCw,False,False,True,False,False,False
AapuyJF5vI8LErLHe1R8ZQ,True,False,False,False,False,False
VVE0Jdmd1-LPpTi_mTc0vQ,True,False,False,False,False,False
HHtoOIHIdp7qCS9LRhtgLQ,False,True,False,False,False,False
3Yf_WdmuLyPgIlwBiWReWg,True,False,False,False,False,False
NtY5qyTAVyigivnR9Df-lQ,False,True,False,False,False,False
PsU-kohRDU1e-QeOaCgCRA,False,False,True,False,False,True
g5aiE4P1lsHXunpJhR0dWw,True,False,False,False,False,False
ftmoi3jhsWiR_ra2Ze4j_A,False,False,False,False,False,True
CsKhQ7MD57UM3R9fvVQF7g,False,False,False,False,True,False
-_YTLWfG9Z7WwSLtgAEODQ,True,False,False,False,False,False
voGrXFmwikUBDejRz89SDA,False,False,False,False,True,True
o7yoMHcA_NWc2SKS3ZheoQ,False,True,False,False,False,False
K_TxtHQDY67S4SQsT7SSkA,False,False,False,False,False,True
wdrlSbOq-iudaK8W3ArniA,False,False,False,False,True,False
1KsDyePCygk5DvNxSNux9A,False,False,False,False,False,True
Q5GstWWEDcjgUXyEztGBgQ,False,False,False,True,False,False
eJy7BlJXYYwkQ4Vg1jScjg,False,False,True,False,True,False
GYChcx-w1GSK97n35DdYYQ,False,False,True,False,False,True
Z9Jx3vuZw8_RqHcy1cJJXg,False,True,False,False,False,False
7g1n_IFQFQmecZEaEoMfGg,False,False,True,False,False,True
W7psDVTU-nx7SG7Z3TabXg,False,False,False,True,False,False
eggwPEMSkmGCrR6csMheYA,False,False,False,True,False,False
ehqTlACEvQeB_1N6jTcgZA,False,True,False,False,False,False
wLU7KgvfbdF9A29C11axJw,False,True,False,False,False,False
q3D5SvNWta2vV6zq5cSP7w,False,True,False,False,False,False
xyu3zUBpJX9HeP6bIhOdeA,False,False,True,False,True,False
mb2iUWAcOhbZhi3fiO8znA,True,False,False,True,False,False
W5RH46gxZYCDkZ5_GIEQ1w,False,False,True,False,False,True
6rg8Ah429bt54XbF5PtEcQ,False,True,False,False,False,False
Er_v_5TUuHe2BZN0kDY3Zg,False,True,False,False,True,False
s3phBtLPCeUlQW1HZAA0hQ,False,False,False,False,False,True
4_NejvbIo3aBajInFQc5VQ,True,False,False,False,False,False
LYE-Il2MDdGBGid80gHG2A,False,True,False,False,False,False
M3pUXVoMbgeCaUviz4DtUw,False,False,False,True,False,False
SoeVBVkrwhrDNon-idR6EQ,False,False,False,True,False,False
v67ZPyCSsT5AtNKK1OA5ww,False,False,True,False,True,False
ItXOqPD5ZRxmmIKvOf3Taw,False,True,False,False,False,False
Y7lNiVP96vM6nGkheMjuWw,False,True,False,False,False,False
ZAFutiBlWFcacLTelvZEHg,False,True,False,False,False,False
ExCLt14NmOjdZwi8E2itlA,False,False,False,True,False,False
b_XUFPqoSwrihmU9r08IFw,False,True,False,False,False,False
oQvQyc-yz9GZZSnkJqFkBw,False,True,False,False,False,False
LPLIpAwTPuUUH0azbHELuw,True,False,False,False,False,False
E9q0rQGINhSq3XBdNFNjFA,False,True,False,False,False,False
RnKvGoArPxk1BbZ2Ar_IPQ,False,True,False,False,False,False
zb9PH-GwjCwlWEXUNx_Ifw,False,False,False,True,False,False
OfC6riHNcsac6qsqeAiMSQ,False,True,False,False,False,False
14YEM0d7EQhcrvV5j7T9ng,False,True,False,False,False,False
fFM_UK3Wo6p-tG2tkD-W3g,True,True,False,False,False,False
qJLgfqIFLdkduk2LNgYyqw,False,False,False,False,True,False
NQoGkkRr8vc_6sB1oiOk8Q,False,False,False,False,False,True
VQmnY3PhKV1ai1XCY-IdLg,True,False,False,False,False,False
04FyWD4YlFpNtG4zzbf5LA,False,True,False,False,False,False
FUIgXhUZmYFScvE4z3zYiA,False,False,False,True,False,False
naykia8tJakUSCjJkz-caA,False,False,False,False,True,False
5F2OawDrdVvcuY2TV9P-9A,False,True,False,False,False,False
bDlT4SOC-tSoNv-Qi8EgDw,False,False,False,False,False,True
CmxWkqr7bNLoj7mzZLYZ6Q,False,False,False,True,False,False
81ELOzxCEhKg7tI0SwWvxg,True,False,False,False,False,False
heQIp0dcJ7GJ2NGJ1Ec0kA,False,True,False,False,False,False
EWlN-LU0Qr7lVvhhp1SUZw,False,True,True,False,True,False
YPWkryDLB8CXqLEy3iOQeQ,False,False,False,False,False,True
jGOlJt5GXeMgKYLGBHXXjA,True,False,True,False,True,True
vNLcekTbDPA9z5Y1WMUF8w,False,False,False,False,False,True
EOa3MQ4S0b_rd7wl65aF7A,False,False,False,False,False,True
FHeF5XOn6jAbNHdMebKXug,False,False,False,False,False,True
urMPT81CQFgrpmN5chZjqw,False,False,False,False,False,True
NDvuUwxOetSiKb7XX2RbFA,False,True,False,False,True,False
GEC_oJuFqpmr_zE4EThVlA,False,False,False,False,False,True
i2UAGU8i8DTgVzs49sOY4A,True,False,False,False,False,False
v8Twmii2ewlXKJr39Q1gaw,False,True,False,False,False,False
lGRZMEjdamwTN7lMY1yFDg,False,False,False,False,True,False
kPJFFf8UP4jyIbnqRiljrQ,False,True,False,False,False,False
KojqzFM4Sr-pkOlBbvNPbg,False,False,False,False,False,True
rBLwoMwLg2kxHwussjgN_g,False,False,False,False,False,True
LTN5zRCxfRZ2sfhDdofgrg,True,False,False,False,False,False
-v3D-wCbsW83Z_AjV-8peQ,False,False,False,False,False,True
wZdmF83gigDoUf4S9V6LxA,False,False,True,False,False,True
ns6Zri74F_nn8-te1sG0JQ,False,False,False,True,False,False
hxVZVUlriZTrXo027YR6rA,False,False,False,False,False,True
KGSc4g4WnnSBi94XqDu6CQ,True,False,False,False,False,False
MpFioXZFcYyZw0tm3pbnXQ,True,False,False,False,False,False
yCU8NvSlyVwBtuU_tzNSlQ,False,False,False,True,False,False
3HHgrOy4DhvMC5yh7s1XgQ,False,False,False,False,False,True
inGNtvCWdAMx1cE7TVHLPw,False,False,False,False,True,True
20El85ruRC0KfrPn-z3FWA,False,False,True,False,False,False
CjgOCTLDmDW7SV3rKlHJvw,False,True,False,False,False,False
0JOPs2iHPSJ0_rMMd11KLw,False,True,False,False,False,False
2lnIobHLxlogfAsgubBTXQ,True,False,True,False,False,True
DswglBqZ4-M9dAeaFAVlSA,False,True,False,False,False,False
FJ0zCXQ6XiBzZOq-2-sE4g,True,False,False,False,False,False
VH_4uDwYCKWZ4UKN7DlPOg,False,True,False,False,False,False
HZUsIT0dXqQU6j3U0pL9AA,False,False,False,False,False,True
cEwELJKT27UapodM4k44cw,False,False,True,False,True,False
yz7j9cDEwzY9uevJSicHiQ,False,True,False,False,False,False
LZSTOzMK84nx0Pz0Jy2SAQ,False,True,False,False,False,False
2CfUYdoc0Ha-tGsSTdPAkg,False,False,False,False,True,True
4FlEIx7kL1HKg74O7rMJNQ,False,False,False,False,False,True
BaKTaobQ0lq_Hbqr9YSbLA,False,True,False,False,False,False
ynQkH9RPNIuKhFaF4J_LvA,False,True,False,False,False,False
yx4bp5KzMWqKbTB9fCvRdQ,False,False,False,False,False,True
jR__vmt3cHemR0ApzXpa7Q,False,True,False,False,False,False
m_pa4g3DHeA0sROTszniGw,True,False,False,False,False,False
JZ4xCAygmVFRrcK4_oGKMg,False,True,False,False,False,False
X1RxHw_SHeJUNcKYnujJbg,False,True,False,False,False,False
BF47rfTCSDuWJquzeHzEcQ,False,True,False,False,False,False
fxSWcwSMU2oCaXQ4R4EFbA,True,False,False,False,False,False
NcoSpf1g5V6vylh9bBkzyg,True,False,False,False,False,False
t9_T1sp26rYf5PWtnhlxsw,False,True,False,False,False,False
KrGaIQ03GjwwxFVKIkn65Q,False,True,False,False,False,False
iXRAxa3GBT2pth-AaSkFHQ,False,True,False,False,False,False
HiZi3w7jWU2VNh0RDFBRtg,False,True,False,False,False,False
wRfIMBIwICiqBcHm5YVaJw,False,True,False,False,False,False
ODKC_7T_uZOexjmuPlvhGg,True,False,False,False,True,True
47xR2-rej-hhmPn-p-0lTg,True,False,False,False,False,False
kePGSPLwu0wyO4UESNMojQ,False,True,False,False,False,False
TD7ZLrwktWTyJErXK8NEug,False,True,False,False,False,False
tYlIdSm8pqAJn4szBv-B5A,False,False,False,False,True,True
PiEm4yTKXOa0syXzXJ2zfQ,False,False,False,False,False,True
tclT-Yh3ThB3X3vwIum5Yw,False,False,False,False,True,True
Z8lTJBMKQaElwy2eDW5d-Q,False,False,False,True,False,False
JdHhYtFA1L3pjywo3KCEsg,False,True,False,True,False,False
SVRSzvX134Apvl1q8zoWFQ,False,True,False,False,False,False
7Kqo8bdGQvx0msMYfxEgIQ,False,False,False,False,False,True
PpUo_OnyIs4SrmYES27Tlw,False,True,False,False,False,False
CxxDZXP-gYNPxcGTu-um7w,False,False,True,False,False,True
50rtbhTPAfke_Z3Wq_raIw,False,True,False,False,False,False
k4jWFKey_g0prOtCSLSUaw,False,True,False,False,False,False
kLvNEx02Ew5FnO_wqr15UQ,False,True,True,False,False,False
NoIdDQEZESoXIYggJWJHRw,False,False,False,False,False,True
KnIZ4gV95Vqr09fJY8fC_g,False,True,False,False,False,False
vMIMGssoYh-cI4Z3Dyz5Mg,False,True,False,False,False,False
pLwwDYYrcu2hqdE4SUisfA,False,False,True,False,True,True
kFUHLvquu7rWpKD244xwtg,False,True,False,False,False,False
RihoJCQmcbTZTedhPiickQ,False,False,False,False,True,False
cZyb4KyPS39fMs7ti1cDUQ,False,True,False,False,False,False
YLT9P5FFJ1R5JFaEiMgn7Q,False,False,False,False,True,False
x2tbskqRslM6Jrw-0yXriQ,True,True,False,False,False,False
4YoqYXKvr0-6ZF6ulWBZhA,False,True,False,False,False,False
dYfvYe_NUodPqGtKPYD_1Q,False,True,False,False,False,False
vpbMJchJjHCwKLkYYgWMLA,False,True,False,False,False,False
3TLxtZoG00za6h2FcNIlgA,False,True,False,False,False,False
eQPyLF_O8LCQHTUhYLubcg,False,False,False,True,False,False
lO1iAUIkmSvsXBirwoBn4g,False,False,False,False,True,False
8I29F8BuZHX9Xmdk9iiAsQ,False,True,False,False,False,False
onkmFZALWzDLCeJ4lIELcA,False,False,False,False,True,False
DNpjOEP5mcw0WPs1iIa0DQ,False,True,False,False,False,False
bXvquvHrsu5lCP4iCw7HjA,True,False,False,False,False,False
JQCpLbWJXjm6fXXfP9sXGg,True,False,False,False,False,False
qHfGT_6GYNx2g9-iX_7SIQ,False,True,False,False,False,False
wirkxnrJV_KHM2ZXwXHgEA,False,True,False,False,False,False
_Pd8IoY-5rGNK0c0MWTy-w,False,True,False,False,False,False
vSeqqbDPQ7-PaiDai7cuOw,True,False,False,False,False,False
QemqmtDpAnMc2qJXZzIjJA,True,False,False,False,False,False
u2buCSNM7niIhCKzjiB6FQ,False,True,False,False,False,False
-1X-QfptzrzCBRZ2ZXITxw,True,False,False,False,False,False
PKKipMhDBRK6o2cpUWTDsQ,False,True,False,False,True,False
TSNGDosAHuBylos0aMLg8A,False,True,False,False,False,False
9VB3AKb3HQhrOwkS4kDRQA,False,True,False,False,False,False
Ee_UQK70Z7n38qgS1i4Csw,False,False,True,False,False,False
wSCOOZTvt59Y99FQrikMTg,False,False,False,False,False,True
Ah-bU-MMu5V3HGgJtJ1O9g,False,False,True,False,False,False
tLOuXsCYbBa2I7czMwHA6g,False,False,False,False,False,True
l-DqmK5wcnjNxgdGkmgzsg,False,False,True,False,True,False
x2bW7bw5wNY-ce3XMwFLGA,False,False,False,False,True,False
Bgp1Hb95A5ggtSceGB57sg,True,False,False,False,False,False
ac5CGV5kvVYWq1YhjLRJrQ,True,False,False,False,False,False
bIvXylI39sdb7fYmNWZUEg,False,False,False,False,False,True
gGRH4zr7TN_sKCHGii-Xvg,False,False,False,False,True,False
0xKP6UKYlokPliEHMNEZpg,False,True,False,False,False,False
z0JDQ6MOSFOgS4d-zI0lNQ,True,False,False,False,False,False
Gw5A8ObhIjpEOPZ-29kwpA,False,False,False,False,True,False
c4rm9cUvY5w9G2zM0rKYvw,True,False,False,False,False,False
j089ixhhchfTyi_dlC2Xbw,True,False,False,False,False,False
KzC49h2tEs1N4A7ZK_WrCg,True,False,False,False,False,False
tn6nX8wz0Cgwb3bzne3OAQ,True,False,False,False,False,False
W40GlHwgtkTN4EtLAHCyzA,False,True,False,False,False,False
_AzmhmmwDNwoknrrMU3wMg,False,True,False,False,False,False
6p78ieJTFvv5qunL5Pxytg,True,False,False,False,False,False
deDD0YExQWqnsW4RVNd1kw,False,False,False,False,True,True
Aef9klEQ-Rs14u4_dRPKSQ,False,False,False,True,False,False
NP9b2B8EEk5b--Falbz_8g,False,True,False,False,False,False
Pnfj4x27ugoEdU5DKF2_TA,True,True,False,False,False,False
8UhgOMHmv-ef9TQy6ZMfRA,True,False,False,False,False,False
OCMnjVn37GqkbYViWBepUQ,False,False,False,False,False,True
q8diKDltzvhdJUOPxvv9LQ,False,False,True,False,True,True
dZ1m5dE9BfUO_MEHmqal_A,False,False,False,False,False,True
fPYf8OXBoxi29IGaD1jgEw,False,False,False,True,False,False
4tCHn0DXRvC1BSirC6mvYA,False,True,False,False,False,False
BPSt_LnJzrUL1tAuxsmf8w,True,False,False,False,False,False
w7FI9ioxaEiiJlSxpWCZyA,False,False,False,False,False,True
JIextSKOGeYyshIEnnb3fg,False,False,False,True,False,False
oWSUQ3AdQXDJ-_cuuvfhAw,False,False,False,False,True,False
qCvvgdEBmPCYzQqC68bf9g,False,False,False,False,False,True
vssrVxdHm6wR2s2DPufN0g,True,False,False,False,False,False
oLEpajAFlyMKVN03Nh0XlQ,False,True,False,False,False,False
nqQpP4pV8caxOdVVxDzWcg,False,True,False,False,False,False
AGM4d0cB7lscAgLdsxWD-w,False,False,False,False,False,True
NbMhGMoCCWS3wJ9YgX2L5Q,False,False,True,False,False,False
SLch8D_NCDkIdoQ9LSR8Iw,False,False,True,False,False,True
KIV0VS3b3nz2v_qoLV5-Mw,False,False,True,False,False,False
0C3jrHjDPNtQNL0f2WpTaQ,False,True,False,False,False,False
cxVbcExktpZDFpcc-wF0Hg,False,False,False,False,False,True
5m9P7KSc9D6FYUd4eHjlzg,False,True,False,False,False,False
rYgqAHgpgyuZmGryHWR2bQ,False,False,False,True,False,False
-prIEgD85vYE6-iums4Www,False,False,False,False,True,False
3fpebqSTpvtS4sHghZ0dIw,False,False,True,False,False,True
jSqIJODD-4qoscyauNhGrw,True,False,False,False,False,False
vN_pcjJjq9cAdFoP6lMEbw,False,True,False,False,False,False
I-vdQ2JKZq-1nctf0YQECA,False,False,True,False,True,False
1RxRYhZZ2KZfvPCpMeA9zg,False,True,False,False,False,False
rqao-W7HSoE_NcMionfwLQ,False,False,False,False,True,True
KJD0lvI5GYFFCDhGvJbc5w,False,True,False,False,True,False
0iD979pM-vtNl8Wb_yjwvA,True,False,False,False,False,False
mc0b5rpxRdIQlM8cvrhDBA,True,False,False,False,False,False
-3ZRaPnwVVEJEEvX2xsB_Q,False,False,False,True,False,False
YPaZFaY3oGj3sMomaEzreg,False,False,False,False,False,True
p4gVyhFRh2DlzY7gLzsJAQ,True,False,False,False,False,False
LUsMedsLaUMJQ4zAFMafwA,False,False,True,False,False,False
AR98E6_02X7sSbWwCNiYqA,True,False,False,False,False,False
FXeWmrIVkupKmh_dK6Es8A,False,False,False,False,True,False
o1Dn6qJ7nfCSaLlrnbG0DQ,False,True,False,False,False,False
JWhrEQ7oIylK2GkYI8axEQ,False,True,False,False,False,False
5RWc2JLNySWb7-m7X21pnw,False,True,False,False,False,False
EhLmzQUXMXCpEkCvPTBbYg,False,False,False,False,True,False
mhQ3Fl1GsoO4ZQoAc8olNg,False,True,False,False,False,False
tt3lqP1MIpwUbvY-rKJbrA,False,True,False,False,False,False
XJ72KCc_LeQRzMC54SG8Qg,False,True,False,False,False,False
w1CH1C_pD8SohvwtaQjV0w,False,False,False,False,False,True
Z0Nzd93pXZihtijeU9sbRw,True,False,False,False,False,False
DpFBBz8GVc5oSi8YVeF4Xw,True,False,False,False,False,False
OihFJrgFxojrD6r9sEsP-w,False,True,False,False,False,False
rLDvQX0o5L0n7fz9l4PN-Q,False,False,False,False,True,True
jLWhhHcBaySPOzXSEXZ7tw,False,False,True,False,False,False
7IwMwpNeIiptYP7vSAyujA,False,False,False,False,True,False
63tQA5b8CvlelDSu_HZxqg,False,True,False,False,False,False
lazzmP_L3BwRDWLAAkBacg,False,True,False,False,False,False
tYpwpp7N4jM9sYHbdWUrqA,False,True,False,False,False,False
ZqgtjijlmQT4KY-ir-0oVQ,False,False,False,False,False,True
5MrGmDh5pH_yz44uOMA8Pg,False,True,False,False,False,False
2kuaLaNSbjbib24TdRs7WA,False,True,False,False,False,False
TTiaM4hI5XpTQq3ZhQuPHg,False,False,False,False,True,False
YuLOOkSAbVz2JO1RpRcPAg,False,False,True,False,False,True
N-7vAHm2_brHuXgzU9M7hA,True,False,False,False,False,False
84sAi7NsTws9y41C-DEXRA,True,False,False,False,False,False
PFL1FWqetiJ5BfRk9DQoQw,False,True,False,False,False,False
HX3hBY1YB777iBVRMeenSw,False,True,False,False,False,False
K8suY8eO3dfDRZL6hJl_iw,False,True,False,False,False,False
OBTJ12UkwKW48sSkP3l3WQ,True,False,False,False,False,False
4GWJt4D38YUvoGBPpEKKlw,False,False,False,False,False,True
wLb_Hsg6a_eTXgwNM2mAIw,False,False,True,False,False,False
ofUPNQ1jd1TI9S2_9d66lQ,False,False,False,False,False,True
HQY0FAedDXVv8h3ejYmBow,False,True,False,False,False,False
W1J0BrJ4i84StzCLJ5SYRw,False,False,False,False,True,False
jjvTCx8uQs3HTSGHvIh8Vw,False,False,False,True,False,False
hfK3e1HPzFDICMH4oQ6N8Q,True,False,False,False,False,False
yA9S5B60WtZEnJs24wM1sQ,False,False,False,False,True,False
6UpXqSO9uBZaUmQnlRM9_g,False,True,False,False,False,False
mcU-A_nNOAl0G3T4K1aB8Q,False,False,True,False,False,False
07RHAt7uxKGEMJQcQ_j5OQ,False,False,False,False,False,True
JynhtEnHHC0-tnIqJ1WEYw,True,False,False,False,False,False
T7c7qW6ERvMuKuu_1CsQ7w,False,False,False,False,True,False
MRy2rKfYOwJD5GXT6IAA9w,False,False,False,False,True,False
8RsESmcdruhhunEC4bIkew,False,False,False,False,True,False
IvyFiE768zVWuMnnazFHVQ,True,False,False,False,False,False
DTMSP4THxRO9HwBnMUB65Q,True,False,False,False,False,False
8RvfK5crmQPqbams0DCi9w,False,True,False,False,False,False
d3BQL_vO5jvEO1kvtr5ULA,False,False,False,False,False,True
DL4_pCZMOPr0d6fwrsydYw,False,False,False,False,False,True
M4OLhY0doj2mK_BQdig1Dg,False,False,True,False,False,False
Z4qxnHwSMGgf5BMVSwfL-A,False,False,False,False,True,False
VL9maY3U-JxhrLb-z6Itug,False,True,False,False,False,False
ZLpMXUj78RWZQc1oCRQt_g,True,False,False,False,False,False
UAy4sBbWuyeQpa4apdZcNg,False,False,False,False,False,True
BONwL3a3vaoPxqpIZcxAfg,False,False,False,False,True,False
Mz9EXDy7QZoibMT8zBsSaw,False,True,False,False,False,False
-FC6Iq8dVTb85cNBlKozWQ,True,False,False,False,False,False
SkSR1RPsSbo-xNCLGvyA8Q,False,False,False,True,False,False
U7eNZeW1H1sl_gjqiF8c_g,False,False,True,False,True,True
kjcaxjathKJOYQ3UPtdXbQ,False,True,False,False,False,False
JkIntKLy5MAYVmAGiaVIvw,False,True,False,True,False,False
Ali9mGIm7aWkj_oTvKUTrA,True,False,False,False,False,False
lMr1D90ehZloFOJdEpQAHw,True,False,True,False,False,True
My9_55klMIKH_XbaL6s9IQ,False,True,False,False,False,False
6EPosAJah0QRhJ2xmOfHNA,False,True,False,False,False,False
EzHQ4sjFngqVkedI7aHang,False,True,False,False,False,False
m91pGYWqLaZ3oualW0zlgA,False,False,False,False,True,False
XgCe7__hDTrFq40y3TtnLw,True,False,False,False,False,False
P5CZsR8HtRKrkOpwiwiXFg,False,False,True,False,True,True
CDvWyvJeJoUq-eezKL0dXQ,False,False,True,False,False,True
L_LPybOLabdq0aEViUsw1A,False,True,False,False,False,False
UxSkZgRO4s2My3skCVSV3w,False,True,False,False,False,False
T6i6w1_70cvE_XRWv3RICg,True,False,False,False,False,False
nF1Eo_sgZZVCgns3N6ai7g,False,True,False,False,False,False
