photo_id,is_business
oXO0211agiV7YPPjIP_EKA,False
9LJpVhvAZGLc3E6o-x34Ug,False
0oS2cwGD5mgX7wLm_NgGTw,False
DvWtit_1R0DN4D9cfffW7w,True
JnVTIoGs-ElMNEMyPywMLg,False
01cPGSepn1UmXxbR4bw6Rw,False
cGHf_jfCtn8ghpkodCVnxw,False
6Taoo5Kt9risVADxJ29ocg,True
wW91ywtrsKfQtWWlGOP7XA,False
5Nvivf8r48JTv-OREuWP3w,True
n6IZS6ZUQFGrLqZrTe1oMQ,False
DMWuxXYCxpSTHJJSGch_5g,False
o2jB43tjncR4KQZGhdpk4g,False
dIkde4sTUDHOHMyqNqYFkg,False
NpOqmRU87GJrnm8toajryg,True
LGnzYB0v08Be0zn03GMa5Q,False
cVV18WJqW3uqkomMx5aLxw,True
OHGQ004cRrMCMv5_Hnp8Gg,True
CnLXHBB7C0Au3xf-qDtJhg,True
qIORwLG5mAJFtQ7Afis7jw,True
2O505pbLZJ6V3RlVxE5xkg,True
K3ynYMUBGC7LwhWt5D3jRg,False
TAP76arjFmBY_-z1bM8gXg,False
Z2BzDGCJP7XmLZIp0mKQ2g,True
D9QPpoiaQL2a0MsEWwzOSg,False
WwOyKoNYWqtBWikRVJ3QSw,True
JRcwkH8DZZOOZzoOZtzQYw,True
VC7qMo6UXCgRZLjlTh4QpQ,True
D3frd-eQcLjsEVjvrf4SZw,False
ei787IeIMnJ9jDD0YNaO5g,False
ndmtI0oO38iQoBzXQHmkwA,False
imW_SROfUkyCs0UQy2Vilg,True
A_tcOfBDzdEiaDQLzDzYMg,True
CVQerB_AmZHUaT1A7FgkGQ,True
onlq4Ydwg4r2cnMzBrzc1Q,True
QmyD5kaZu4a64_36-kR_1g,True
LOfwl-DO7WDnMwWGC7823A,True
EkqCn-wsA4yhgU3zfckgvA,False
WET_5ip92h5PyHZmimZ-gg,False
Jjd0WqxxpGLL0WWmuY8TBw,False
PkMpZfQ9g6aPGfOhYRbUtw,True
lp9SADjfaIABtTezUCJkAw,True
jPN3fP9AincMPZJDgWuTkQ,False
W4mSc4Cn9a7NFC5bCb1D0w,False
ySHOGFuWn2j5cY8MH1VbOA,False
0RsCO264CvIGMNGQwEutTQ,False
ysTLMcFmqTi5Se_MhRIsmQ,False
6mDx9XcREcTRY6DudJQnwA,True
hWWgq8CHNs3n6YtGQ58ljw,True
pFmAguriCgq5C9uXTpD7lw,True
ebmOnczBHu2MBHhUi8HLbQ,False
nP9Ei3pWs05Tfxu49DpSiw,True
chCNmKssFGtEq5u2k-vPMw,False
ng9MnozxM5bPnNo8d9HdSg,False
QOagoadVkALj1RUPMDGuFw,False
m4Zxq9tOV8TyWuXT-Th8lA,False
37Cg1jESCZs_LOZZVLKKng,True
xzQ8DkZhBMuTsbtGghm68A,False
6gbiPFjMXDB6gdz0y9_VTQ,False
YFpSh85Lz7juOfTFU4lF5g,True
FPxWUpUGuve3l8_OulK7lQ,True
Whr20C-HN5WTRDDVam98AA,True
VwjYD3TSwRg98GpZIIw6Iw,True
Y5sCnPORxlaHuqWo0YsX8w,True
rz9N3YJM-wOGndF0eXDyFA,False
9xRPAci9ahrfIn5he6ycyA,False
aNeiE4padzx7gHdAOtku_g,True
B-pDS-nyXAd7dTYhBvsbYA,False
Bx5dniQgSZUnYN6YWETjSg,True
zmOyyxgVhT_nkZBa_jh-Yw,True
LY3TjzeFbRTyBbVPToRPMg,True
hGEfqLg-SVxGUXAVWr-X0w,False
4YeS08bQkWe6Bg7vJh4vQg,True
RqEZOwD0Kbh8C-kBd9KiQg,False
9VSTk8UCbm4MbBaxmaxTew,True
XOnO5jMtVgoH_1kRYeERsw,False
vnePklESm1a4NJqFzjhZTA,False
H6uu80r7PRd3RnDZizov5w,False
zJhBbpqa3ei-hyOngfWztA,True
B0NRujzEUMC_0iEKnDeH9A,False
1sGLAbranWxW8dQlVTaPmQ,False
1anaORxJOTPRw4W97z4gMQ,False
OTmTW9EkwCSojG-DF5W1tQ,True
87ASQ2gQXal8MujUtSX7WQ,False
amQrdKmCnpe7KdhX_rw3Tw,True
GPRLZ8JJsexkx58_xlpKsw,False
0OvHb8zOzPhQwTRq6y0_OQ,False
iJgUcM3b6e-SXLP-3-sWQQ,False
z6ZExfB_rBH_ZraXq5fkEw,False
fC63P_qPxIycxStB6Fe7Fg,True
hETIi8UOi3ynJ1vDZokveQ,False
i_va5Sq4ug33OipZe7aB2Q,True
Nc5_uvGVrPYvZ4BzhsXLoA,True
hIA3wymMDQutT3_SUly8cQ,True
7GAW-pPe8v6oh28Q2miA9A,False
bTKggxicav56BbHJ5endCA,False
M79dIDl158QFZyrj_a3YxA,True
2NWPJRK0kqdXSoj9qM_uRg,True
XPJUCSk0XQja7karUa420g,False
-M8gK6wQlgmoKXPCl80nnQ,False
P72IxrcLwrWcPsPJPiyq5g,True
5kBk-fTqwFuozbGMfagYrw,False
a-spRqBuBHoFP4D1NpbUcg,False
lHzK5_D6_sh6XcnvyrUU1Q,False
96jgVJHDBSIuVTSB5xicqQ,True
hTV9QZQM0DDI5Nn-nAcd8A,True
ximzW_TSHizkKZjd5C2tkg,False
fo3KamWt9y2UfccVyb2p7g,True
jXWeYBt1Zi1yUaEUviSHqQ,False
O9spwYc4OPhGAM4MPb6wfg,True
F24qbi7ceub6i3156JpBBw,False
9qFg7QtG0g-vMHpusKttAQ,True
0co9UF2ZbcMOdxEvjBMlUw,False
Cj5A2wBKU6FltC-YfyeIKA,False
bpB4KQ8N2Ec4myPYWL-c4g,False
eeQy4_ZA0aAGPs34j1hgBQ,False
Fr6LNiEr0vqozqbyVUbUuA,False
oKyNv3s0xvgpCcUJ0U3eSw,False
NNge5yUCCkdWY0ablU-59g,True
Z2_Bv4ents_htbvtIx8dzg,False
p34KG_KVfbfGPDCwbCefVQ,True
UuaoTonGTLT4a2rWKkQpPA,False
Mf1JPNF9Yjg0r_ovlglKwA,True
BVV0Pky3Y-XgkZH7dKKFzw,True
v5jXfEa23u1igZSNsGHXbQ,False
SsOf2qN99CotSH7Y3hgRjg,False
R57z4Pw7938oYj8zv6HHcw,True
wdPdyu6HxbtVddOQpfU1rA,True
r8qe_OJhdSf1LeBeK5Q2dw,False
Yn491YonnG5w3ERTHwqS7A,True
FAiaKpmsv7Nfp360-F1h1g,True
bnGg9My18QrgplzAHnZ2wQ,True
pGCBrZnav_Jk2oecuv4mxA,True
zBR8uVcZJfUK2ype3pcyLQ,True
X3Zut6e0ICu86tsCQjr7ew,False
PnHuIjhcSRgiOYNv-b18Ng,True
veLUWV0aRD66rWLtTv7FCA,True
MNK7ca323WKiMuU0xtjPaw,True
1HhtdkFLqTv0YqW-AlWV8A,True
7kzRVXSjOtJWsCUcTRDSzw,False
bHVn7xsLDaxeSiTao5jGsQ,False
11yRj2rIEDwtJLQt2TS93w,True
oQ4Ggwvc_4y-sWzUP4Fjmw,True
MkailBvBjfGl99-J8SOjhQ,True
iWi83ehEE8q2t5UTTqZV6Q,False
CW4GcYgRwhN3-Ff2oVt8pg,True
_RBNLSRbmUsAd2RUxW0uUQ,True
B7aj-K67F_LiLePbkkAO3A,False
S8go1NV53GoLqa03jSWZFw,True
ccCc3-eBRk_AfVCFByhbCg,False
tUDpZZrlhSwcKfrptdY8Uw,True
r0PghPw4IapiySjLzDgNAw,False
L6xAxSMOTkO65G6hXVPzXw,True
rH2XAoy2FOap3veFMTdwkw,True
MWn4U6q85puL54nAzkkhtA,False
XY2g-WUdUE0CLUjlzszhkQ,True
6pic2A09Z1we35iOUvc91w,True
_5tNoX7T1VKdPsvH1O4npw,True
75FBz6ZZb81oj4mgzh_YFQ,False
Dtovrm_Nq2BBXzmIph-thA,True
8gvK3QVmYIhUZFPOcH7s8A,False
bGhYAaVrSMwHs2tdNgUB9w,True
iulh3K2PIMxu5vdBrkI-hw,False
_IWv1aRMAL3ntw9PbNCO8g,True
7PHvzyFjN70Ba9v9Ivjaew,True
21Hf1vhBIDCoAby8fPHnjQ,False
Ma52FENg-iJuWtzIJZygEg,True
Omk2gjIhao78IcTq5LwvSQ,True
qyYgohSJqIUVOmqwHIoSpQ,True
9I8u0h1bQzQa7MOoFALZfw,True
lpG-EzZYXC7dTtjbe7KupA,True
O2BierGRKdf-9YAONOWx0Q,False
KB1KnM3sNwIZMCQvzWs7Gw,False
CcNDLN-c2XNE_4FL-_XLUw,False
D2zMKyPakZ43xkmh0K1sVw,False
akcQYJgY_B4NNHGv15R-mQ,True
Q6OhGolTYws-0M8zCFsxBg,True
ObZ51sRyN6pdQ3H3UtwITA,True
d_a2XJ2hjhA-S8x1vLrZGg,False
qfQqYbAQK-inJqnjkeOsKg,True
CBfGNCEbVeJLuxhOT2kfXg,True
G7FP0VBoI_Y8JvvqJpvUNg,False
VqWpMwF6_nxxu-TWZY0wmw,False
QRkE9mgk3R4ObkT9FH5smA,False
vD2lTLmdAeSSujyRVpqGfA,False
fY3iU_uSTx2fzfe42KYa9g,False
UipMebo1dl1D9WPxyC8QJA,True
qHdkhziEWSvwijGqR6clJg,True
miGS2AFwMWwg8OepyXIneg,True
NaZdOhIff5_p0lEC-WOrWw,True
AGv4lmjxUHtGTuNuENIkRw,True
sti4-u60Rt-z2-mN1Nt8EA,False
LESb38f97Wo2VUhzPyxAPA,False
sg6mn7rHQuXihI3ltWg8sw,True
VBsIi5yVKIMRQKuw0k8TIg,False
gpaOGce1mlkQI241OfMXJA,True
IXpKGRLdqZQNamjXKY3SMA,True
zEhm7Bm4Pqyayf1PLBZ9-g,True
PcEkMGw_-FoYTTSi3HWsWg,False
ayqnA79mnqboW5CfqiVMLw,False
KLCSWVA-HX1uHbE8e-2wfQ,True
Ig3lRGKX2nEDAmVqxMCb7g,False
dTP-ICtJs01wJo2SpvTSnQ,False
SqL0q1aFKxrkBIkoGTmO1Q,False
JyFC7_WPtNSCRASIjdBZpw,True
2cxZoCq2PesfA_k98IqX4Q,False
_8-SN62DG6rGQ7F4k42YnA,False
o29EK_-zl9yRLbweMf2bxQ,False
HBcIHDoH6GPERCG5BD250g,True
DOigFQJ7A9TKi34e1eb21Q,False
Jvtt41P12rL8vGl5_uirZg,False
twCTBh6SFdNzgIy_jLT9yg,False
lXQ8ko_jyhdTc4B5wtbgmw,True
9mbOxmbKMphcbKsoCOLBuQ,False
SAqiPMTGxwDwJ0Zpm4K0Xw,True
k_QnZLDY2x3to6mmEhCFvQ,False
ZMmGphqn2BlWAhrKizNU4w,True
PI-GWC8iJCVo31_Z2lNyAA,False
9m00q-INOShRfDAUVm53xA,True
0an7l97WKfGO8C_Cff8drA,True
ybmLB-tFNqe182vd2-ZD0A,True
bDv61ngUArhGUbk4kM-nZw,True
VDND9rF7weUbuWjc1mwU9w,False
2hd1hZrphx67H7_0vx4VBQ,False
TjQrvJM5w3b-Dx3PrZdp4g,False
4STk9f_bM-FCTwBbpWUh9Q,True
FesVY3f_Dl8EDXUpPX3pVg,True
0YopZdrVG9PWS9ITkS6vZQ,False
MRAecTJefZzpqo7jFO0_XA,False
PxNzm3UPkF7EQndETGfZjg,True
_QGvurtSK-_UsVr12wX1kA,True
G6hdq6WeDobOPpO3yjfeFg,True
UjfYfPwJN1rgb5HH_5lgEA,True
W93u2I7ylNei32GGPZ8n8w,True
H1o30-acjpoif7wh0nyy6A,True
MU9cGIBdGGlZfuQs61vdhg,True
scYA63fE2iGTTTE8phVXhg,False
iCWgxFiG4zf77KPzJY0nkg,True
hKwVnI-rDzoYSNVetHdE9Q,True
gQTqaM-K57rf4BgTPg-Rzg,False
SZ8v2g5cd1Zc2VIElJBU_g,False
1M4udwbKwbC06fD33rmKhg,False
e4uPcJA3ncIzUnB5t4y-gw,True
3rSB5-oYgxJ7eOWGnEJDOQ,True
5w_6vOJ2cUMC9KVJK8Ef4g,False
5sDH_cXmjwdrJifewGkgKQ,False
ZXCcqhVs5c6q2j2DjbNWEg,False
V_ZKtQGVsc8YGpWrKexdYA,True
QmFAwXtf5iQIc218WDrGxA,False
xlGAyb-T4dF2AM55uJluyw,False
2U7IrPfIxEQpr7AKbz_kew,True
xojpkVT_3UZz1VVLiyNb1g,False
RY5RA05gzBoeRxy7bchddA,True
OqU_tRG21jhb5nLQVOlugg,True
NV5l3xuLBsrKHpHLsDHmJg,False
Ldf8i6dmYdoxMgJpbyZ45w,False
KTdKHt2waNZv1IUdcsQ3jw,False
AQTXgGDGQu_-KzOmz_ohBg,True
yXoA8aUXtof8oM0_2Q7V9w,True
PW7mgV4nmvgbFW9C4Yq-wQ,False
ngaRRKU41vI7d9sMyR0ajA,False
zf0AwZSnGjbKzJid5oEI9w,True
XGlb1z5oqrWkeBHWhFETpg,True
dGhQJ7Vce4qXE0yybtn5bg,True
tvxEoX5dkHF-FaYrRLKNmg,True
l1gVioINa6q841hAGuAxjg,False
3v_IQocVFCrVPdt3YjOyfQ,False
CbGmpwwvqOJ4iBGEuvs-_A,False
n9kLlqNS1iWAHpS1mpRtZw,False
lRnxH9D4hiEhBBnSKKGBKQ,True
0liLpNf6Y7YmHvsih0qh9g,False
6jLvTykZvx4XOu_0ygdUPQ,True
Fq9f3OeA_L2g8KUEeMScDw,False
s3wB4zMVVeByA9AhpaB7ow,False
g_bGNSxPTe_-eQlLjC_jxQ,False
dci1ciK1Fd0GG6tbVfU8Xw,True
hGM8tBmGkQnzO79NI9wnLw,False
5GXITzcGLUmIZ2A--5-R9Q,False
21-RV8NTOkurWdT74z-Ugw,True
Tm-kks0ZQyNcpOiidWvupg,True
9CU4j2iggae0MptnvtD6UQ,False
a7v5f4L9tVvcxxI71KAUng,False
pijiexPBvKSp-XmV8-tmNw,False
Ha5ow38OEya7vWOQddQQtg,True
45wDhr8PCNQNO976xcZEHw,True
AtSoV8eQ9evLB_isgfnnXQ,True
W2RKMNhZB_SXtk1tCLjjlw,True
Ar5OX38_DWW_haJbQJfzvw,False
oyLLGzFWvM29Lsf27Vv7_g,True
e3Ww4K3QryYMHCY4tNe7ow,False
NdmVCTXhCuQBVGF8qvZt4w,True
wzOrcZOlhIqkTeXU95zxEg,True
bI26kFdInThX737L6bQ5AA,True
rJIp0ndaM3Xn6PiQGR0j4Q,False
ZqvW6y6rjO-GivvHYqROjQ,False
q_xIhoc1KYUTKPpY4Gb5Lw,False
McB48fWrl5-EIFP3POqbeQ,True
usXdFaikhjXkJ25cSGw4Iw,True
2b65PRM5gLGWz3_ZIMF_GQ,False
BSrkr-X3reCAhOUkwO9qEQ,False
3oy0F2UO0g6Ras5tAKQ6Hw,False
H9Q8iTE4TEKgGhBYOlqHVg,False
MvmsyHLOKOsFEHPFlP8aNw,True
xRB8OBAZAJ1HOrIk_puKkw,False
rIvkrzjB03LuLZYOM6JCMg,False
U3Ji4Yu0Xxo72XVPGUXrsw,True
1u-2ac3Nd24D5-qAeHi9kA,True
ZL-tandCkgNWQR4SbZN5Ag,False
EHltaYrXWvSddT3QK7MFKw,True
quJsqsp-PItOT3geC37kTg,False
OreSU2xZ1SKaYFPDLbBpaQ,False
uUTdRuEYhQw5AUDFbIA2jA,False
cANiYNYxHgaV_f8JIBEZbA,False
Pg_oJ4HoV7CBRyf-SDEiqQ,True
NipYRJbqk78JFcRp6f-7cA,True
F1YX3I8C14WbsvsLhlZoJA,True
V4XwgI28GFgvfcU2wHoXWg,False
Atg9aQ5oKQtHyTyv_aTm5g,False
SrPCtFwafRsCsLCsm5ytJg,False
9YV0Dn9IpuEtINWhHgtZCA,True
gKzg3mKKcWuVX32-p3Qgwg,False
k7RvtMEFO-p1DnBjw5FBuw,True
61-pDmXAT9jf8k4yDVR8EA,False
dfD-44f6AhwW_Kwn6k3TUg,False
WXOzl6y5xbEQs5BUGSfwzw,True
JqVfDQIT2uI3mqOyCYWzYQ,True
MaGxzaMV0GOCvEvpn7Q9IA,True
A1meSqxJVm_f26NezW6wKw,False
SUqChVGhYSJ4wfE2YOa7DQ,False
wEbzMpks1svLqGc9IK_GrQ,True
CIj5AkLu4mnK00d6chc03w,False
peZzruupZNAGSIEy7BdBJg,False
q3DiipPMGMoMdgo-O5GBmQ,False
5nmQHZNnLJhygCnaRZ1ExA,True
5yROGG8DO27D0soLzYQFaA,False
8Yy5annfE-otg_idWxOiGw,True
n_6Ws1vAOCUs1RVq-pYLyg,True
M2Ex1em1ZJS609kkh0Z7fw,True
PpXsWIKw-QD8XtC_gziuGg,False
GFg1lUmnyZ6aInb-xxH01Q,False
0DzyUTclgLgu2Y0ALfU69A,False
SsNvwZMEx-Wg2_HXVfHMwA,True
oISIHzuQnhCARG-4iJTvIA,True
BYVbznNx1M4s9vIBBvk_MA,False
VMPc8psOTNx6sgOeBXYwbA,True
CmGCHnSl8H8N4QLaenkQJQ,True
jk3mry3EXz6FIvg0ZAyLyw,True
oRzQEy_sDHoCKVcjUJEl6g,False
Bx792O4L87BjaAQ9osTMLg,False
VJ5txX8yP8Eycd6PtZhrFw,False
c59VQP7bPAG6Kf5-BKCbzw,True
iHjLMyHoieL8DF9ij5WpLg,False
mi-rqTsVJL2V3X-s5gdRNQ,True
Xfvf_bdipSDGc9sAG-0n3w,False
Gb-XYrpjSFmBdCdGpygxxg,False
1qBAchXoRW-dzdsIvYz4tQ,True
rxHycxa9WATgI2-k2YSk0Q,False
xz5VxA41KNW0Dx29rY3NJw,True
AWRNzO3qgwijKtSVibdwmw,True
GKMcUJQBd4HLavIjdoz55Q,True
Q0hCWolvI8rdkpIy22fJ3A,False
r5FSD0qhCAdaUTBeb8Qw2A,False
aZuXxe3r1kekeqzKVyL_Pw,True
-mMSahQxpEBGBWWXreWMdg,True
Bkc4F86DIJkkqL-lEubkoA,True
EpnQKlX5OOLd-REdj4gk4Q,False
b858JJecUDhV_IvAEp6YpA,False
c7MVNjLQD8JYHgpT4bWMmw,False
3W9Ci1_LjSNH2eqUhvVu9Q,True
0auIN2gkBH2llzrWjYdJhg,False
iK-kNmeVsNA6BAr7zesviw,True
BI_TOLANdOFBZ83FuhfkYA,True
g7FbwyHVXyuhg8xWufHpCQ,False
Yy8BD80h-ALQuAxjoxizsQ,True
CU8mgLxpqdrLJ2A0ZSdI1w,False
nt5xsBWVSo0bfK9LkVHcDA,False
2qm5Puc4nkABJew5-5LGuA,False
D_-xHXQMl6LOnUX08f9EWw,True
Y7_vBIcrF7jiB-UAm5oxEA,True
annIayfterj3EKBj4nMo7Q,False
k_9-OoWNQKiFzlTD0MRYNw,False
1xnUQmuzDAVWLIINQ_XyQQ,True
XL0yNXyKn3BK7b9-vXalng,True
faTX8OZ-yxBrnNlrkkB7QA,False
e6V-NylRjiuNqnLuJbmj9Q,True
3X-1TPzmI9_PlqYqou4Gdw,True
Tc8GO9EqU0kxeYMxzPDsTg,False
cBcvuSxH_cQRxcWYv8xzuw,True
5Lh-TJfjk9TDfzHjtDv3lQ,True
La0-HFWNBwczMs7PpcVSrw,True
FMy3OORtZ32dWpUJTBzsgA,True
TX_xZvdItUehOPinUqZTBg,False
_qXGn8fBwZmoWxXDrqQgAg,False
_WNNzSIAveX3GEwFhumnbA,False
LqIjfzoEqIoOkYA6fssvsg,False
ViSVFEYiiaM4GWB0P3sgfA,False
X4xUuhEmAkUG_AFWcOYP2w,False
5aE06Voc0CgtvqF0B7JZyg,False
bq79MGeKcjO4Z9rxSlhchA,False
JVqtidci9qT1hE9sa6nJ9A,True
SPLEYnseU0-8yTo7-HATzg,False
-tnKFdlyD7U0c2-eF_ZQ5Q,True
URnNJqXUnuz7lQW4LNMknw,True
a9LZKo4ahCeajbZT2qDEoQ,False
v9YLWjiZ7sxONF6Xg94ifQ,False
-1stObH5oEPGkqtAtnXLvA,False
ST4gO43lk9mHzSWS6KYegg,True
FnPuRKLXc_up-Gd9kgkuFQ,False
JldoixHtqcGnNIWvBbF1mA,True
p1ReJmsGIfiFqjrvU2KoGg,False
1Fn2HhSorqK5hxmA7sX8gA,True
P73gXjS75_XT2wHIzAmTeg,False
POjTgcgqKpxFQ-3zj1CWPw,False
YOLxNpXaYczJCnK2ZgAWMQ,True
IpOfplKWgYbsRreGtjhzMg,True
_OvYH-Fi1c_0HKS2JmeDIg,True
gJDBH0-Q_kdzUM26SqHzOQ,True
EB71Bzn0QmDmQAKCd5VOBw,False
Bys2KA1wukFKd0f2LYBBTA,True
b_taeOX-lSHTmX79WTu77g,False
EQg6PVBSunlqYGAXjWXZDg,False
Y2vayauE2XwRBRar1QB-lA,False
PLtIDr2Tq8RhKtqepHVovw,False
XwJ__0Mdn80FSwyIr1VewA,True
0Io0pSV7DOXSnUK7qu4t5g,False
YxNqR-1cCAaouZk5Rq_zzg,False
L06Uj9j019aw9nWyG5G8Tw,False
0WGmJrBgKjXmpO7ykcnSGg,True
qIzVPEVfUZ9aerWkHutr5g,False
h8s4ZootSHWpDjxs2A7jlg,True
rKRiJ5rClIPs_erRZZaLrQ,True
gF23B39be48pcpaJdc6Uyw,True
S9rlgDzY_UdDrjrsCPewSQ,False
r-_nEqd4WGl_xr2V8MVluA,True
4dTnbqOe_HUppjp-XiZSCw,False
7jVUqEkGM4MSkR6jayvz2Q,True
17RENk9Ia8xiI0oF5DDgag,True
WbX1dRQAwsI5Jra0brnwyA,True
cuaq_hctBNMECjEbsPFbGg,False
eogVRiVbvQ5R3mYyuLDa5g,False
Np0yMi74q3Aayuhf3ONSeA,False
ou6-MBtCAcia16HyR-JvIw,True
yiyUiI5uVjvnRHlM2JXjVQ,True
FZDAnN-5qJP5nD0ofpsTdg,False
iLnauOCti7YKHEs3tbQbzA,False
qJ1KS5lXxUQy196CYoIAUA,False
cOiWFrsiKrdKTwC-sFfgXQ,False
zx7hjZY8danMb4gk0vfbcQ,False
o8WlASdYdVwN0nzTMAlxgQ,False
fKohX2wCKKt_i1xPIqF4vw,False
o06hgIrtRX_d8SA1kVpJ1A,True
Sjw4tMARxBNvFfuf7Ne7LA,True
TFRLoUgfTWhcEyzDg-0p4Q,False
lHHrQ48gipGEipkmkucQEg,True
TVXQv6c67mVhLFFiH1hKxQ,False
a5lL8nbVmSu9XLhjELd9eg,True
NfYPJAfgXXD8p6pkSctvuQ,False
6nPsZkncxW2gJ77eLPnD4g,True
fDzrLSM1L7t8SLVyf8WhUQ,True
B1ukkeQ5BA9JSncroGnlWw,True
wU03orZLuC0TUR7qh2FB6Q,False
RV4h0fXYJLeGw97lz1ZaIw,True
WYWQ3INkvbVm1fppkduRuw,True
6QBxaGBzoGcG-S6o9c70KQ,False
CY_rHNSzI9I4EtPFOacLlA,True
FlImoCjiq4mjnBbn6CCfdw,False
70A-CwI7GKMcIKRL-_wvxA,False
3XUsZIPEGrw5Sqx2h_hTwQ,True
J9NvqQsYvz3ELVA5xeJZcg,True
Qp8TvaXBZ9i9Uf8tqniUdA,True
Hz1P0STFbMcCDRh5y9RSYA,True
vQTgkIR9dDG6hZItODILkg,True
i4IilV-i3MpZMmvzorubFA,True
HpSHHXiDpI5Quk5d4t5URw,False
5KkCh_64f4TxXJAUZlhnPw,True
cKpnJaL3ANOvY1RayqjWJg,True
InRIEkLHe0rnd-VOVkz7hA,False
z6tYWVIVLloTtZOtAJFwWA,False
2AIBZzmYq1gVIQJHUqHzLA,True
WBeRjGzJDfc0-LK8VS0YPQ,False
Js2a9hMh2zVAywcULFvv2w,True
JMzN-5YQ86TXSnsKkx6SVw,True
yUgoMb7czGNhp1dxYaN6_w,True
SYAZUNT5dbrC_ngLWCRuZg,False
Ttmcoseev8O3bCv_WU90ZA,False
2Hw05FlnGSnZGXsc3hr6Vw,False
N5eUzWVoq3zzVe70UsUxdA,False
vbruOzgkorJch1dJvZ0ZXA,True
AL36U_4BGUhA6ejSsrsmgA,False
oQA9PpoVYBnlpI2gKiz_Sg,True
I3sHDG07gZNbPu_4rFeNCg,True
OelU7z3t0pfPXvbnOUx22A,True
UQvNN9NuOC3rj3HM1oM6Mg,False
HJmb9D5H4g1Egye5_XRxHA,False
wvvblk9DOGY4aPCDlNB-fg,False
hKd4joDMbYv7Z_jn-BZIUA,True
JRykyVabGfRtfb9jq79pnQ,False
Z6dP7O0ucCFrgPTUzZb44w,False
qjWwgvoW7T0BdaAty44WKw,False
trrEJnG6k6sjyI0wdP1Iew,True
15CrDHDMWwNUyHacNkUeAA,False
jJnlLJHyj3CKAw_Za7cbJA,False
M3Ahcl_8ak0ojCIF8dZywA,False
SHx-q3LNx4tssEPySaMo-Q,True
XEcyQ28MllOsMESu5hqjFA,True
gGK3BEUxt6K4tIqO-yTOdw,True
sKjSuNoal9vOC1_CfitSrA,True
L8kXg0NYdWoApFwrMQgGgw,True
QtCwCdahdpEDY2R2JRvwbw,False
cKuv20_ww1vcpFr95fDfYg,True
Jy_7LA2-ipi_oGuEcdMTlQ,False
Mf4ZHd1ryvTjVX0rBFeaNQ,True
nXfCdIkxPfsNzFfWh4SAvA,True
W_ZxJr0ModC7i35oxigoww,False
9TPlqhz9PrpHIcZ3aSQYww,True
mB4SLAl8S5LlWmrqDRxq3Q,False
AqveAzq_WhrehqQZGVTHHQ,True
9oIrOy99EeNoYosoegaYqQ,True
ZCW2YtuWGxsAjLvEsj0-fw,False
qAsDoIPW_WA9Hn1zPsotjQ,False
wFys2rsutVX5XVvWt__J3w,False
DeXfUqpjbZDW3qKTu_LMTA,True
qPb16tXHikMXCmnc49cr7A,True
tKM8jHO31HXdaE3Wgj_UCA,True
nVKXuMNXPzLJE8b3ipX_DQ,False
Zc4BUvxZaXNZrL3JfV43iw,False
xGJSbmwksj-AqUdmd692Rg,True
xLgY0pPhD5nwPZauZCK4Eg,True
2hVb1EhNN3-16hXX-Pp_aw,False
rGJq34tbLIc_t7l1f09YGw,True
H2N7lt7Yif6znWI-sGHPcA,True
BrTIfTcTEClIekIXtyLmyA,True
f4MzK19XZH73C97xbKAhgA,True
GPriNi47r2ZBmdKQQOghzA,False
NX7imoc_tDEqgEQ9hGyuvA,True
c7sjLZPmUnHDMp_BimquTA,True
I3jATHw0T2HRfLgBKYIeJQ,True
GUSUlLSZaZ_rJbg8HUyK4g,False
0i-JSowawDoi2_TbJA1oew,True
8gIghRHU3fdsz1ZIBysS1A,True
3PObAxD1S22m7VK9B8Joug,False
eUOUiUUmEAZtU1rr_PQoug,True
X2BDj-ERX0767Diy0Uyt2A,False
GG4yoi2vPeVPm5IjNBQQpA,False
T70axQ5rKq8b1bf4BXx3Cw,True
qYPUtxi225HSxxHl9DBBlw,False
qUXoPvAoiLR6zTrn0B72zA,True
m6lQeYgTW4qxrW6KezGiug,False
Vjx35-UBGpzR9gt8HMsbzQ,True
vcpE9Fg-iZYzU_IaaRS6eQ,False
eesLeEYtE90gASBn0azi6A,False
Yo2rVjh_9YlNA1skX0O27Q,False
Dk2u2wusLcBPZBhCuP0_4A,False
gIEpVxglCp68PXhWVnkWTw,True
oW0v6MvLCY-FrM74qVKvuQ,True
adPGU42oSxckAI7NjNbXrA,True
CfYj9DVpHcnGYg8S9jR8VA,False
lriR8NJItQ4SdqeQY7sLCA,False
-0moQfBF4yUXc9Rgz-mcSg,True
6WkTZ0qv9Q3kuCj8aMmu9Q,False
D1xHfsu-yao4nn2Fn8WPmA,False
uYzJC-5uKhqmlUYnZfgM7w,False
_BSXKXJiF-QEg_MOeC8L8w,False
VYwo_uc56YUdfuO75pZErw,True
TqwBRHapImfuiKCyfLkVVw,False
dgDz-iI-mMMaQCFZi64NYg,False
VilUaE_Pi9uz8aO-S4ADWg,True
9jYZ4Blm-btid2NsGUh1XQ,False
kL6LsNf3ENNg2zKBuZ7jYA,False
HX36-Vof7-sCZK-FN9AtSQ,True
udPdUbml-oYUAXfQvoFrBw,False
g7NLKYHHW_j1VpFJo6YMDw,False
RLypwbjVvQqBJSddcLP6GQ,True
6MaLaUVpLy89oE1h_ET6kQ,True
K6MirF2pnTHp9jemgjJHVQ,True
